Row,Column,Block,Population,Family,Replicate,Comment,Date_oldest_inflor_flower,Date_youngest_inflor_flower,Date_first_follicle_2in,Pods,Peduncles,Flower_count_I1,Hood_L.I1F1,Hood_W.I1F1,Corolla_L.I1F1,Corolla_W.I1F1,Flower_L.I1F1,Flower_W.I1F1,Poll_rem.I1F1,Hood_L.I1F2,Hood_W.I1F2,Corolla_L.I1F2,Corolla_W.I1F2,Flower_L.I1F2,Flower_W.I1F2,Poll_rem.I1F2,Hood_L.I1F3,Hood_W.I1F3,Corolla_L.I1F3,Corolla_W.I1F3,Flower_L.I1F3,Flower_W.I1F3,Poll_rem.I1F3,Flower_count_I2,Hood_L.I2F1,Hood_W.I2F1,Corolla_L.I2F1,Corolla_W.I2F1,Flower_L.I2F1,Flower_W.I2F1,Poll_rem.I2F1,Hood_L.I2F2,Hood_W.I2F2,Corolla_L.I2F2,Corolla_W.I2F2,Flower_L.I2F2,Flower_W.I2F2,Poll_rem.I2F2,Hood_L.I2F3,Hood_W.I2F3,Corolla_L.I2F3,Corolla_W.I2F3,Flower_L.I2F3,Flower_W.I2F3,Poll_rem.I2F3,Flower_count_I3,Hood_L.I3F1,Hood_W.I3F1,Corolla_L.I3F1,Corolla_W.I3F1,Flower_L.I3F1,Flower_W.I3F1,Poll_rem.I3F1,Hood_L.I3F2,Hood_W.I3F2,Corolla_L.I3F2,Corolla_W.I3F2,Flower_L.I3F2,Flower_W.I3F2,Poll_rem.I3F2,Hood_L.I3F3,Hood_W.I3F3,Corolla_L.I3F3,Corolla_W.I3F3,Flower_L.I3F3,Flower_W.I3F3,Poll_rem.I3F3
10,22,1,46,1,1,only 2 inflor,7/6/2022,7/8/2022,8/2/2022,2,2,56,4.24,2.06,8.21,4.08,10.56,10.21,0,4.36,2.15,6.23,3.18,10.25,10.08,1,4.15,2.36,7.61,4.02,10.03,10.45,2,41,4.45,1.85,7.67,3.82,10.48,10.27,1,4.56,2.13,7.84,3.89,10.11,9.84,0,4.69,2.36,7.99,4.02,9.84,9.69,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,23,1,31,3,3,,7/20/2022,7/25/2022,,0,,9,3.46,2.21,8.24,3.69,8.66,8.96,1,3.59,2.38,8.16,3.57,8.99,8.57,0,3.57,2.13,8.11,3.57,8.98,8.47,0,18,3.11,2.14,8.01,3.82,8.31,8.24,1,3.07,2.26,7.88,3.24,8.66,8.47,1,3.35,2.5,8.17,3.54,8.61,8.55,0,12,,,,,,,,,,,,,,,,,,,,,
10,24,2,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,25,2,14,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,26,2,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,27,2,30,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,28,2,61,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,29,2,31,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,30,2,41,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,31,2,47,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,32,2,16,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,33,2,28,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,34,2,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,35,2,56,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,36,2,72,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,37,2,57,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,38,2,57,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,39,2,79,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,40,2,68,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,41,4,15,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,42,4,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,43,4,32,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,44,4,61,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,45,4,31,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,46,4,47,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,1,64,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2,1,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3,1,11,1,3,,7/8/2022,7/20/2022,8/4/2022,9,7,18,3.24,2.02,7.58,4.34,9.27,9.01,4,3.28,2.05,7.8,4.31,10.27,9.69,0,3.68,2.15,9.68,4.18,9.32,10.08,2,7,2.51,1.96,9.06,4.27,6.93,6.85,0,2.68,2.14,8.63,4.42,7.15,7.08,2,2.84,2.06,7.96,4.14,7.18,7.03,0,21,3.77,2.1,8.36,4.58,9.74,9.71,2,3.5,2.16,8.39,3.96,8.35,8.47,0,4.01,2.31,8.01,4.06,8.96,8.63,1
11,4,1,11,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5,1,18,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,6,1,29,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,7,1,35,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,8,1,64,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,9,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,10,1,64,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,1,36,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,12,1,67,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,13,1,61,1,5,"only 1 inflor, too eaten ",7/8/2022,7/8/2022,,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,
11,14,1,74,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,15,1,68,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,16,1,29,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,17,1,40,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,18,1,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,19,1,74,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,20,1,2,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,21,1,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,22,1,9,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,23,1,39,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,24,4,57,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,25,4,17,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,26,4,67,1,3,,7/22/2022,7/27/2022,8/17/2022,6,3,32,2.98,1.91,7.61,4.29,9.47,8.93,3,3.05,2.01,7.84,4.16,9.69,9.57,1,3.17,1.87,7.55,4.17,9.88,9.63,1,33,2.95,2.18,7.97,4.5,9.02,8.73,0,2.86,2.13,7.54,4.12,8.58,9.04,1,2.89,2.11,7.36,3.94,8.69,8.51,0,29,,,,,,,,,,,,,,,,,,,,,
11,27,4,42,2,4,,7/6/2022,7/13/2022,8/4/2022,3,3,62,3.35,1.87,8.57,4.3,8.95,8.98,1,3.65,1.98,8.65,4.12,9.36,8.75,0,3.52,1.76,8.54,3.69,9.14,8.75,1,42,3.8,1.56,8.04,3.42,9.91,9.3,0,3.74,1.63,7.88,3.16,8.91,8.84,2,3.76,1.69,7.96,3.88,9.11,8.95,0,46,3.02,1.8,6.21,3.45,7.29,7.25,0,3.18,1.78,6.68,3.41,7.84,8.1,1,3.52,1.84,6.38,3.27,7.65,7.41,0
11,28,4,12,2,1,,7/29/2022,8/4/2022,,0,3,27,3.01,2.15,6.75,4.01,8.99,8.76,1,3.12,2.05,6.51,3.69,9.06,8.77,1,3.25,2.07,6.69,3.51,8.96,8.57,0,7,3.13,2.47,6.66,3.84,9.09,8.79,2,3.28,2.57,6.89,3.61,9.58,9.26,0,3.38,2.17,6.94,3.51,9.3,9.17,0,8,,,,,,,,,,,,,,,,,,,,,
11,29,4,30,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,30,4,4,4,1,too eaten to be evaluated ,7/6/2022,7/13/2022,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,31,4,17,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,32,4,35,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,33,4,68,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,34,4,67,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,35,4,40,3,2,,7/13/2022,7/20/2022,8/8/2022,9,6,18,2.87,2.19,6.53,3.42,8.1,7.84,2,3.02,2.16,6.47,3.26,8.16,8.27,0,2.93,2.06,6.89,3.53,8.23,8.01,2,25,2.33,2.15,6.67,3.78,6.46,6.4,0,2.34,2.08,6.59,3.47,6.59,6.99,1,2.32,2.04,6.57,3.49,6.99,7.13,0,,,,,,,,,,,,,,,,,,,,,,
11,36,4,68,5,4,,7/22/2022,7/29/2022,8/12/2022,14,4,41,2.97,2.03,7.01,3.9,7.55,7.56,1,3.06,2.16,6.98,3.64,7.78,7.69,2,3.16,2.07,7.26,3.74,7.63,7.51,1,43,3.01,1.99,7.47,3.86,7.23,6.94,0,3.25,2.08,7.18,3.54,7.69,7.25,0,3.11,1.87,7.16,3.55,7.86,7.5,1,47,,,,,,,,,,,,,,,,,,,,,
11,37,4,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,38,4,28,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,39,4,26,1,4,,6/27/2022,7/13/2022,7/20/2022,21,7,42,3.96,2.72,8.91,5.01,9.78,9.66,1,4.01,2.56,9.11,4.74,10.56,10.23,1,4.29,2.73,9.34,4.88,10.02,9.78,0,52,3.74,2.19,7.56,3.85,8.69,8.34,0,4.1,2.36,7.58,3.59,9.25,9.14,1,3.95,2.37,7.49,3.67,8.94,9.27,0,38,4.08,2.36,7.16,3.57,8.78,8.64,0,3.98,2.22,7.36,3.24,8.64,8.51,2,4.15,2.49,7.68,3.15,8.66,8.79,0
11,40,4,6,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,41,4,16,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,42,4,42,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,43,4,41,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,44,4,21,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,45,4,35,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,46,4,31,1,5,,6/29/2022,7/15/2022,7/25/2022,6,7,19,2.9,1.51,8.29,3.93,7.72,7.27,0,3.36,2.14,8.34,4.15,8.15,8.06,0,3.06,2.04,8.34,3.94,8.12,8.36,0,63,3.14,1.75,7.8,3.63,7.96,7.92,1,3.88,2.11,7.95,3.68,8.03,8.17,0,3.95,2.03,8.12,4.03,7.96,7.74,2,74,4.07,2.34,8.23,4.5,10.49,9.84,1,4.37,1.96,7.65,3.87,8.12,8.26,1,3.99,2.15,7.85,3.24,8.64,8.71,0
12,1,3,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2,3,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,3,3,47,4,3,only 1 inflor ,7/11/2022,7/13/2022,,0,1,11,3.08,2.17,7.15,4.08,9.1,8.71,1,3.16,2.05,7.08,3.92,9.08,8.69,1,3.24,2.18,7.19,4.06,9.28,9.16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,
12,4,3,61,1,3,2nd inflor is eaten,7/6/2022,7/18/2022,8/8/2022,1,2,38,2.83,2.15,8.51,4.3,8.32,8.22,0,2.86,2.13,7.86,4.16,8.39,8.32,1,2.99,3.17,8.04,4.11,8.69,8.41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,
12,5,3,46,1,2,,7/1/2022,7/13/2022,8/4/2022,3,3,14,3.22,2.25,8.22,3.81,7.9,8.01,2,3.16,2.17,8.36,3.51,8.14,8.24,0,3.08,2.14,8.54,3.19,7.84,7.68,1,46,3.41,2.09,8.04,4.14,8.65,8.03,0,3.25,2.11,7.94,2.89,8.06,8.14,1,3.26,2.34,8.12,3.56,8.52,8.06,1,41,3.06,2.11,8.35,3.63,9.09,8.52,0,2.97,1.98,8.74,3.15,8.77,8.64,0,3.51,2.36,8.69,3.14,8.46,8.21,1
12,6,3,79,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,7,3,9,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,8,3,32,1,1,,7/4/2022,7/27/2022,8/2/2022,8,12,23,2.57,2.02,6.72,3.76,7.71,7.23,2,2.68,2.11,7.01,3.58,7.86,7.45,1,2.88,2.04,7.16,3.44,7.84,8.12,0,27,2.63,1.88,7.28,4.11,8.51,8.61,0,2.74,2.07,7.33,3.51,8.67,8.44,0,2.84,1.96,7.65,3.66,8.33,8.12,0,24,2.19,2.37,6.52,3.68,7.41,7.7,0,2.16,2.11,6.84,3.74,7.68,7.84,0,2.51,2.03,6.55,3.7,8.1,7.86,2
12,9,3,7,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,10,3,72,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,11,3,47,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,3,62,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,13,3,46,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,14,3,41,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,15,3,67,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,16,3,67,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,17,3,8,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,18,3,36,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,19,3,57,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,20,3,68,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,21,3,23,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,22,1,21,4,3,only 2 inflor ,7/18/2022,7/20/2022,,0,2,7,1.86,1.59,6.47,3.96,5.97,6.34,1,1.82,1.57,6.85,3.84,6.05,6.11,0,1.94,1.47,6.87,3.52,6.32,6.17,0,10,2.54,1.94,6.02,4.04,6.39,6.37,0,2.61,1.83,6.15,3.54,6.88,6.38,0,2.26,1.77,6.35,4.08,6.94,6.57,1,NA,,,,,,,,,,,,,,,,,,,,,
12,23,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,24,4,17,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,25,4,57,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,26,4,29,5,3,,7/4/2022,7/20/2022,,0,5,38,2.44,1.9,7.11,3.61,7.39,7.23,0,2.51,2.08,7.25,3.54,7.88,7.45,1,2.66,1.78,7.61,3.58,7.84,7.96,0,39,2.55,1.99,7.03,3.86,8.21,8.61,0,2.67,2.2,7.24,3.64,8.94,8.77,1,3.01,2.01,7.49,3.28,8.46,8.37,0,41,2.95,2.02,7.71,3.52,8.26,7.99,1,3.85,2.06,7.86,3.68,8.57,8.85,0,3.77,2.18,7.84,3.55,8.69,8.41,1
12,27,4,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,28,4,17,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,29,4,41,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,30,4,14,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,31,4,51,4,1,,7/4/2022,7/13/2022,7/25/2022,11,5,60,4.31,2.06,9.75,3.96,9.06,9.2,0,4.51,2.18,9.54,4.1,9.58,9.17,0,4.33,2.57,9.14,4.06,9.77,9.84,2,52,3.51,1.97,8.92,4.18,9.34,9.41,0,3.65,2.08,8.91,4.09,9.84,9.33,1,3.78,2.15,8.46,3.97,9.67,9.84,0,46,3.36,1.96,8.81,4.26,9.77,9.68,0,3.58,1.87,8.94,3.87,9.43,9.51,1,3.87,1.95,8.67,3.5,9.84,9.63,2
12,32,4,28,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,33,4,35,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,34,4,61,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,35,4,72,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,36,4,14,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,37,4,40,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,38,4,57,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,39,4,68,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,40,4,45,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,41,4,13,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,42,4,47,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,43,4,19,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,44,4,64,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,45,4,21,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,46,4,21,5,4,first inflor is too eaten to be measured,7/29/2022,8/2/2022,,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3.56,2.15,6.59,3.61,8.13,8.11,4,3.62,2.11,6.58,3.16,8.21,8.08,2,3.78,2.16,6.35,3.77,8.26,8.17,0,11,,,,,,,,,,,,,,,,,,,,,
13,1,3,72,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
