"","Pop_ID","Population","Row","Column","Block","Family","Replicate","Filter_paper_and_tube_weight_mg","Date_paper_and_tube_measured","Date_latex_collected","Surveyor","Latex_not_collected","Latex_and_filter_paper_and_tube_weight_mg","Latex_weight_mg","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_Rur","Urb_score"
"261","MW017",17,6,40,2,2,1,1081.6462,"8/10/2020","8/19/2020","Kavya",NA,1091.68,10.0338,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"262","MW017",17,11,31,4,4,5,1066.301,"8/11/2020","8/17/2020","Sophie",NA,1072.73,6.429,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"263","MW017",17,13,13,3,1,2,1062.0906,"8/11/2020","8/17/2020","Sophie",NA,1066.85,4.7594,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"264","MW017",17,2,46,2,5,4,1058.4949,"8/10/2020","8/21/2020","Sophie",NA,1066.9,8.4051,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"265","MW017",17,5,29,2,1,3,1064.9647,"8/10/2020","8/19/2020","Sophie",NA,1069.97,5.0053,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"266","MW017",17,10,17,1,5,3,1061.5438,"8/10/2020","8/18/2020","Sophie",NA,1072.12,10.5762,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"267","MW017",17,4,13,1,4,4,1082.2992,"8/10/2020","8/19/2020","Sophie",NA,1087.17,4.8708,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"268","MW017",17,2,37,2,2,4,1064.1071,"8/10/2020","8/21/2020","Sophie",NA,1069.1,4.9929,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"269","MW018",18,16,33,4,2,5,1072.7972,"8/12/2020","8/15/2020","Sophie",NA,1078.81,6.0128,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"270","MW018",18,17,26,4,1,5,1068.7949,"8/12/2020","8/14/2020","Sophie",NA,NA,-1068.7949,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"271","MW018",18,15,9,3,3,3,1069.1088,"8/11/2020","8/15/2020","Sophie",NA,1083.01,13.9012,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"272","MW018",18,20,23,3,4,4,1059.4154,"8/12/2020","8/13/2020","Sophie",NA,1069.32,9.9046,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"273","MW018",18,1,37,2,1,2,1071.7309,"8/10/2020","8/21/2020","Sophie",NA,1082.29,10.5591,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"274","MW018",18,21,27,4,2,2,1065.6438,"8/12/2020","8/13/2020","Sophie",NA,1071.02,5.3762,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"275","MW018",18,6,45,2,2,4,1078.7958,"8/10/2020","8/19/2020","Kavya",NA,1086.8,8.0042,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"276","MW018",18,11,5,1,3,1,1058.7136,"8/11/2020","8/18/2020","Sophie",NA,1066.65,7.9364,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"277","MW018",18,6,31,2,4,3,1077.4029,"8/10/2020","8/19/2020","Kavya",NA,1091.84,14.4371,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"278","MW018",18,21,23,3,4,1,1078.6442,"8/12/2020","8/13/2020","Sophie",NA,1086,7.3558,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"279","MW018",18,3,19,1,1,4,1062.0819,"8/10/2020","8/21/2020","Sophie",NA,1077.01,14.9281,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"280","MW018",18,20,30,4,4,2,1058.4881,"8/12/2020","8/13/2020","Sophie",NA,1060.29,1.8019,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"281","MW018",18,18,33,4,5,4,1072.4798,"8/12/2020","8/14/2020","Sophie",NA,NA,-1072.4798,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"282","MW018",18,2,20,1,5,1,1081.0061,"8/10/2020","8/21/2020","Sophie",NA,1087.73,6.7239,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"283","MW018",18,4,39,2,1,1,1061.1418,"8/10/2020","8/19/2020","Sophie",NA,1067.24,6.0982,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"284","MW018",18,20,21,3,1,3,1064.6382,"8/12/2020","8/13/2020","Sophie",NA,1068.47,3.8318,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"285","MW018",18,19,12,3,3,4,1066.8912,"8/12/2020","8/14/2020","Sophie",NA,NA,-1066.8912,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"286","MW018",18,18,11,3,3,2,1071.7208,"8/12/2020","8/14/2020","Sophie",NA,NA,-1071.7208,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"287","MW018",18,4,45,2,5,2,1081.1028,"8/10/2020","8/19/2020","Sophie",NA,1086.05,4.9472,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"288","MW018",18,6,32,2,2,1,1061.4597,"8/10/2020","8/19/2020","Kavya",NA,1065.75,4.2903,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"289","MW019",19,20,27,4,3,3,1060.7807,"8/12/2020","8/13/2020","Sophie",NA,1067.19,6.4093,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"290","MW019",19,5,3,1,3,5,1070.4838,"8/10/2020","8/19/2020","Sophie",NA,1075.22,4.7362,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"291","MW019",19,13,42,4,5,5,1069.2604,"8/11/2020","8/15/2020","Sophie",NA,1071.96,2.6996,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"292","MW019",19,16,25,3,1,3,1061.6439,"8/11/2020","8/15/2020","Sophie",NA,1070.24,8.5961,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"293","MW019",19,21,35,4,5,4,1070.8996,"8/12/2020","8/13/2020","Sophie",NA,1076.34,5.4404,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"294","MW019",19,17,41,4,2,3,1065.5648,"8/12/2020","8/14/2020","Sophie",NA,NA,-1065.5648,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"295","MW019",19,14,9,3,3,4,1067.7698,"8/11/2020","8/15/2020","Sophie",NA,1069.15,1.3802,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"296","MW019",19,16,30,4,1,4,1067.4708,"8/12/2020","8/15/2020","Sophie",NA,1074.3,6.8292,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"297","MW019",19,14,41,4,2,4,1083.0076,"8/11/2020","8/15/2020","Sophie",NA,1070.28,-12.7276,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"298","MW019",19,19,13,3,2,1,1072.1738,"8/12/2020","8/14/2020","Sophie",NA,NA,-1072.1738,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"299","MW019",19,3,46,2,1,1,1063.8014,"8/10/2020","8/19/2020","Sophie",NA,1075.51,11.7086,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"300","MW019",19,13,21,3,3,1,1067.8284,"8/11/2020","8/17/2020","Sophie",NA,1071.96,4.1316,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"301","MW019",19,7,13,1,2,2,1064.0404,"8/10/2020","8/19/2020","Kavya",NA,1067.47,3.4296,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"302","MW019",19,19,41,4,2,5,1065.3476,"8/12/2020","8/13/2020","Sophie",NA,1082.68,17.3324,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"303","MW019",19,14,29,4,1,2,1061.4577,"8/11/2020","8/15/2020","Sophie",NA,1064.2,2.7423,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"304","MW019",19,20,6,3,5,3,1071.9497,"8/12/2020","8/13/2020","Sophie",NA,1084.82,12.8703,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"305","MW019",19,6,19,1,5,2,1061.6323,"8/10/2020","8/19/2020","Sophie",NA,1066.84,5.2077,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"306","MW019",19,13,45,4,5,1,1066.2954,"8/11/2020","8/15/2020","Sophie",NA,1069.15,2.8546,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"307","MW019",19,12,43,4,1,5,1070.6935,"8/11/2020","8/17/2020","Sophie",NA,1071.72,1.0265,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"308","MW020",20,8,12,1,5,1,1062.8708,"8/10/2020","8/18/2020","Sophie",NA,1069.3,6.4292,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"309","MW020",20,13,20,3,5,5,1072.7467,"8/11/2020","8/17/2020","Sophie",NA,1076.75,4.0033,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"310","MW020",20,15,43,4,5,2,1061.324,"8/11/2020","8/15/2020","Sophie",NA,1074.43,13.106,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"311","MW020",20,18,29,4,1,1,1066.5793,"8/12/2020","8/14/2020","Sophie",NA,NA,-1066.5793,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"312","MW020",20,16,42,4,5,3,1059.9369,"8/12/2020","8/15/2020","Sophie",NA,1063.86,3.9231,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"313","MW020",20,19,44,4,3,3,1078.7923,"8/12/2020","8/13/2020","Sophie",NA,1084.5,5.7077,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"314","MW021",21,18,34,4,1,1,1059.2555,"8/12/2020","8/14/2020","Sophie",NA,NA,-1059.2555,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"315","MW021",21,4,1,1,4,1,1060.4556,"8/10/2020","8/19/2020","Sophie",NA,1078.5,18.0444,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"316","MW021",21,4,6,1,2,3,1061.2767,"8/10/2020","8/19/2020","Sophie",NA,1086.32,25.0433,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"317","MW021",21,2,9,1,3,4,1069.1748,"8/10/2020","8/21/2020","Sophie",NA,1072.66,3.4852,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"318","MW021",21,14,7,3,1,4,1059.7156,"8/11/2020","8/15/2020","Sophie",NA,1061.27,1.5544,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"319","MW021",21,11,44,4,3,3,1063.1413,"8/11/2020","8/17/2020","Sophie",NA,1067.72,4.5787,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"320","MW021",21,8,33,2,1,2,1083.3736,"8/10/2020","8/18/2020","Sophie",NA,1099.99,16.6164,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"321","MW021",21,6,23,2,2,2,1084.8994,"8/10/2020","8/19/2020","Kavya",NA,1092.99,8.0906,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"322","MW021",21,5,2,1,5,3,1072.3703,"8/10/2020","8/19/2020","Sophie",NA,1079.62,7.2497,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"323","MW021",21,8,4,1,5,1,1085.1954,"8/10/2020","8/18/2020","Sophie",NA,1092.21,7.0146,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"324","MW021",21,5,13,1,3,1,1061.1324,"8/10/2020","8/19/2020","Sophie",NA,1067.52,6.3876,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"325","MW021",21,16,6,3,3,2,1070.1621,"8/11/2020","8/15/2020","Sophie",NA,1087.7,17.5379,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"326","MW021",21,5,19,1,3,5,1073.799,"8/10/2020","8/19/2020","Sophie",NA,1079.37,5.571,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"327","MW021",21,3,33,2,2,5,1080.8294,"8/10/2020","8/19/2020","Sophie",NA,1094.83,14.0006,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"328","MW021",21,20,10,3,5,2,1079.1025,"8/12/2020","8/13/2020","Sophie",NA,1086.14,7.0375,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"329","MW021",21,15,18,3,2,1,1062.8835,"8/11/2020","8/15/2020","Sophie",NA,1066.66,3.7765,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"330","MW021",21,18,30,4,1,5,1078.5577,"8/12/2020","8/14/2020","Sophie",NA,NA,-1078.5577,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"331","MW021",21,14,3,3,1,3,1063.83,"8/11/2020","8/15/2020","Sophie",NA,1069.52,5.69,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"332","MW021",21,6,9,1,4,4,1068.2737,"8/10/2020","8/19/2020","Sophie",NA,1078.74,10.4663,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"333","MW021",21,12,22,1,4,3,1059.8789,"8/11/2020","8/17/2020","Sophie",NA,1069.87,9.9911,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"334","MW021",21,12,46,4,5,4,1069.4345,"8/11/2020","8/17/2020","Sophie",NA,1073.21,3.7755,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"335","MW021",21,16,9,3,4,2,1065.8836,"8/11/2020","8/15/2020","Sophie",NA,1071.63,5.7464,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"336","MW021",21,14,2,3,4,5,1064.4299,"8/11/2020","8/15/2020","Sophie",NA,1075.96,11.5301,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"337","MW023",23,5,12,1,1,5,1064.5451,"8/10/2020","8/19/2020","Sophie",NA,1074.49,9.9449,"AS036",43.371308,-79.981819,"Rural",57965.848752526,57.965848752526,"Rural",-3.23351
"338","MW023",23,10,16,1,1,4,1081.1764,"8/10/2020","8/18/2020","Sophie",NA,1089.98,8.8036,"AS036",43.371308,-79.981819,"Rural",57965.848752526,57.965848752526,"Rural",-3.23351
"339","MW023",23,21,37,4,1,3,1063.7963,"8/12/2020","8/13/2020","Sophie",NA,1076.54,12.7437,"AS036",43.371308,-79.981819,"Rural",57965.848752526,57.965848752526,"Rural",-3.23351
"340","MW023",23,4,29,2,1,2,1080.0248,"8/10/2020","8/19/2020","Sophie",NA,1095.45,15.4252,"AS036",43.371308,-79.981819,"Rural",57965.848752526,57.965848752526,"Rural",-3.23351
"341","MW023",23,12,21,3,1,1,1082.2924,"8/11/2020","8/17/2020","Sophie",NA,1087.53,5.2376,"AS036",43.371308,-79.981819,"Rural",57965.848752526,57.965848752526,"Rural",-3.23351
"342","MW023",23,1,41,2,1,5,1066.3559,"8/10/2020","8/21/2020","Sophie",NA,1072.91,6.5541,"AS036",43.371308,-79.981819,"Rural",57965.848752526,57.965848752526,"Rural",-3.23351
"343","MW026",26,19,8,3,1,3,1077.4327,"8/12/2020","8/14/2020","Sophie",NA,NA,-1077.4327,"AS039",43.719453,-79.445163,"North",8725.65115733648,8.72565115733648,"Urban",1.69829
"344","MW026",26,8,37,2,1,1,1064.0903,"8/10/2020","8/18/2020","Sophie",NA,1069.67,5.5797,"AS039",43.719453,-79.445163,"North",8725.65115733648,8.72565115733648,"Urban",1.69829
"345","MW026",26,6,15,1,1,2,1066.3726,"8/10/2020","8/19/2020","Sophie",NA,1073.2,6.8274,"AS039",43.719453,-79.445163,"North",8725.65115733648,8.72565115733648,"Urban",1.69829
"346","MW026",26,11,39,4,1,4,1062.8085,"8/11/2020","8/17/2020","Sophie",NA,1073.87,11.0615,"AS039",43.719453,-79.445163,"North",8725.65115733648,8.72565115733648,"Urban",1.69829
"347","MW027",27,9,4,1,4,1,1065.6067,"8/10/2020","8/18/2020","Sophie",NA,1077.62,12.0133,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"348","MW027",27,17,45,4,5,5,1085.5594,"8/12/2020","8/14/2020","Sophie",NA,NA,-1085.5594,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"349","MW027",27,16,27,4,1,2,1073.1666,"8/11/2020","8/15/2020","Sophie",NA,1075.15,1.9834,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"350","MW027",27,15,13,3,3,4,1069.1729,"8/11/2020","8/15/2020","Sophie",NA,1072.1,2.9271,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"351","MW027",27,15,20,3,3,1,1060.6675,"8/11/2020","8/15/2020","Sophie",NA,1063.68,3.0125,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"352","MW027",27,5,32,2,5,3,1062.552,"8/10/2020","8/19/2020","Sophie",NA,1064.32,1.768,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"353","MW027",27,20,42,4,4,4,1060.6537,"8/12/2020","8/13/2020","Sophie",NA,1063.72,3.0663,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"354","MW027",27,20,8,3,2,2,1067.3266,"8/12/2020","8/13/2020","Sophie",NA,1070.29,2.9634,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"355","MW027",27,6,4,1,3,3,1075.3562,"8/10/2020","8/19/2020","Sophie",NA,1079.98,4.6238,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"356","MW027",27,19,37,4,5,1,1065.5894,"8/12/2020","8/13/2020","Sophie",NA,1070.69,5.1006,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"357","MW027",27,9,24,2,4,5,1069.4164,"8/10/2020","8/18/2020","Sophie",NA,1077.81,8.3936,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"358","MW027",27,13,44,4,3,2,1072.3491,"8/11/2020","8/15/2020","Sophie",NA,1073.65,1.3009,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"359","MW027",27,8,36,2,5,2,1064.5283,"8/10/2020","8/18/2020","Sophie",NA,1067.73,3.2017,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"360","MW027",27,21,36,4,3,5,1068.3141,"8/12/2020","8/13/2020","Sophie",NA,1076.59,8.2759,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"361","MW027",27,15,23,3,5,4,1067.6042,"8/11/2020","8/15/2020","Sophie",NA,1083.25,15.6458,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"362","MW028",28,18,16,3,4,2,1062.8855,"8/12/2020","8/14/2020","Sophie",NA,NA,-1062.8855,"AS041",43.713472,-79.463271,"North",9188.66419885103,9.18866419885103,"Urban",1.62646
"363","MW028",28,20,35,4,4,1,1061.6362,"8/12/2020","8/13/2020","Sophie",NA,1070.16,8.5238,"AS041",43.713472,-79.463271,"North",9188.66419885103,9.18866419885103,"Urban",1.62646
"364","MW028",28,19,35,4,1,1,1069.5191,"8/12/2020","8/13/2020","Sophie",NA,1070.84,1.3209,"AS041",43.713472,-79.463271,"North",9188.66419885103,9.18866419885103,"Urban",1.62646
"365","MW028",28,2,26,2,1,4,1057.5557,"8/10/2020","8/21/2020","Sophie",NA,1060.68,3.1243,"AS041",43.713472,-79.463271,"North",9188.66419885103,9.18866419885103,"Urban",1.62646
"366","MW028",28,12,32,4,4,4,1059.4703,"8/11/2020","8/17/2020","Sophie",NA,1063.87,4.3997,"AS041",43.713472,-79.463271,"North",9188.66419885103,9.18866419885103,"Urban",1.62646
"367","MW028",28,9,1,1,1,5,1080.2626,"8/10/2020","8/18/2020","Sophie",NA,1095.28,15.0174,"AS041",43.713472,-79.463271,"North",9188.66419885103,9.18866419885103,"Urban",1.62646
"368","MW028",28,19,20,3,4,3,1070.4976,"8/12/2020","8/14/2020","Sophie",NA,NA,-1070.4976,"AS041",43.713472,-79.463271,"North",9188.66419885103,9.18866419885103,"Urban",1.62646
"369","MW028",28,11,38,4,1,2,1064.8024,"8/11/2020","8/17/2020","Sophie",NA,1070.52,5.7176,"AS041",43.713472,-79.463271,"North",9188.66419885103,9.18866419885103,"Urban",1.62646
"370","MW029",29,7,46,2,5,2,1065.3336,"8/10/2020","8/18/2020","Kavya",NA,1076,10.6664,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"371","MW029",29,21,6,3,5,1,1066.0816,"8/12/2020","8/13/2020","Sophie",NA,1071.85,5.7684,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"372","MW029",29,12,26,4,5,3,1076.6905,"8/11/2020","8/17/2020","Sophie",NA,1078.26,1.5695,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"373","MW029",29,16,5,3,4,4,1063.1888,"8/11/2020","8/15/2020","Sophie",NA,1070.48,7.2912,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"374","MW029",29,19,34,4,5,5,1062.4302,"8/12/2020","8/13/2020","Sophie",NA,1065.19,2.7598,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"375","MW029",29,8,22,1,4,3,1072.9337,"8/10/2020","8/18/2020","Sophie",NA,1081.34,8.4063,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"376","MW029",29,7,19,1,1,2,1066.5697,"8/10/2020","8/19/2020","Kavya",NA,1069.72,3.1503,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"377","MW029",29,20,5,3,1,1,1063.4101,"8/12/2020","8/13/2020","Sophie",NA,1096.32,32.9099,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"378","MW030",30,16,29,4,2,5,1077.5828,"8/11/2020","8/15/2020","Sophie",NA,1086.87,9.2872,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"379","MW030",30,21,26,4,5,5,1061.4794,"8/12/2020","8/13/2020","Sophie",NA,1065.7,4.2206,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"380","MW030",30,1,44,2,4,5,1058.7916,"8/10/2020","8/21/2020","Sophie",NA,1071.25,12.4584,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"381","MW030",30,1,36,2,3,1,1073.3476,"8/10/2020","8/21/2020","Sophie",NA,1080.17,6.8224,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"382","MW030",30,20,31,4,2,3,1060.2336,"8/12/2020","8/13/2020","Sophie",NA,1074.88,14.6464,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"383","MW030",30,5,27,2,5,2,1067.5085,"8/10/2020","8/19/2020","Sophie",NA,1074.37,6.8615,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"384","MW030",30,20,41,4,5,1,1062.3291,"8/12/2020","8/13/2020","Sophie",NA,1069.36,7.0309,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"385","MW030",30,10,27,2,3,3,1060.0787,"8/10/2020","8/18/2020","Sophie",NA,1065.8,5.7213,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"386","MW030",30,14,19,3,4,2,1084.5809,"8/11/2020","8/15/2020","Sophie",NA,1089.08,4.4991,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"387","MW030",30,4,9,1,4,3,1066.4935,"8/10/2020","8/19/2020","Sophie",NA,1072.2,5.7065,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"388","MW030",30,21,1,3,2,2,1061.8209,"8/12/2020","8/13/2020","Sophie",NA,1073.41,11.5891,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"389","MW030",30,21,21,3,3,4,1066.177,"8/12/2020","8/13/2020","Sophie",NA,1071.34,5.163,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"390","MW030",30,7,27,2,2,4,1071.5964,"8/10/2020","8/19/2020","Kavya",NA,1085.17,13.5736,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"391","MW030",30,9,16,1,5,3,1075.5666,"8/10/2020","8/18/2020","Sophie",NA,1085.34,9.7734,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"392","MW030",30,3,23,1,5,4,1077.0782,"8/10/2020","8/21/2020","Sophie",NA,1085.6,8.5218,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
