"","Pop_ID","Population","Row","Column","Block","Family","Replicate","Comment","Date","Dead","Leaf_not_coll","Date_weighed_Soaked","Leaf_weight_g_Soaked","Photographed","Date_processed_ImageJ","Area_mm_sq","Length_mm","Width_mm","Len_div_wid","Comment.1","Dates_dried","Date_weighed_dried","Leaf_weight_g_Dried","Weighed_by","SLA","LDMC","X","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_Rur","Urb_score"
"460","MW029",29,11,6,1,4,1,NA,NA,1,NA,"",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"461","MW029",29,15,26,4,3,1,NA,NA,0,NA,"8/7/2020",0.3523,"yes",20201008,1367.078,84.05,22.11,3.8014,"","5/15/21-5/17/21","5/28/2021",0.0565,"Olivia",24.1960708,0.160374681,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"462","MW029",29,15,27,4,2,4,NA,NA,1,NA,"",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"463","MW029",29,21,6,3,5,1,NA,NA,0,NA,"8/8/2020",0.8408,"yes",20201022,2934.756,129.94,33.27,3.9056,"hole","5/26/21-5/28/21","5/31/2021",0.0894,"Olivia ",32.82724832,0.106327307,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"464","MW029",29,7,46,2,5,2,NA,NA,0,NA,"8/6/2020",1.7909,"yes",20200918,4455.799,120.43,45.35,2.6556,"","5/22/21-5/24/21","5/31/2021",0.3413,"Olivia ",13.05537357,0.190574571,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"465","MW029",29,6,21,1,4,5,NA,NA,1,NA,"8/6/2020",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"466","MW029",29,15,2,3,3,4,NA,NA,1,NA,"",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"467","MW029",29,20,5,3,1,1,NA,NA,0,NA,"8/8/2020",0.4079,"yes",20201019,1513.201,85.44,25.83,3.3078,"","5/26/21-5/28/21","5/31/2021",0.0509,"Olivia ",29.7288998,0.124785487,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"468","MW029",29,5,10,1,1,3,NA,NA,0,NA,"8/6/2020",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"469","MW029",29,8,22,1,4,3,NA,NA,0,NA,"8/7/2020",0.4188,"yes",20200922,1274.085,76.93,22.44,3.4283,"","5/15/21-5/17/21","5/20/2021",0.0795,"Olivia",16.02622642,0.18982808,29,"AS042",43.713584,-79.475768,"North",9947.02200379316,9.94702200379316,"Urban",1.68161
"470","MW030",30,20,31,4,2,3,NA,NA,0,NA,"8/8/2020",2.0491,"yes",20201021,5932.037,148.47,54.94,2.7024,"","5/26/21-5/28/21","5/31/2021",0.2743,"Olivia ",21.62609187,0.133863648,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"471","MW030",30,18,39,4,3,5,NA,NA,0,NA,"8/8/2020",0.2298,"yes",20201016,1016.989,63,23.31,2.7027,"","5/15/21-5/17/21","5/20/2021",0.0373,"Olivia",27.26512064,0.162315057,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"472","MW030",30,21,21,3,3,4,NA,NA,0,NA,"8/8/2020",1.5703,"yes",20201022,5391.137,151.89,48.7,3.1189,"","5/22/21-5/24/21","5/28/2021",0.1822,"Olivia",29.58911636,0.116028784,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"473","MW030",30,3,23,1,5,4,NA,NA,0,NA,"8/6/2020",3.0106,"yes",20200911,7542.387,144.72,70.15,2.063,"","6/1/21-6/3/21","6/3/2021",0.4625,"Olivia",16.30786378,0.153623862,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"474","MW030",30,11,29,4,2,1,NA,NA,0,NA,"8/7/2020",0.2348,"yes",20200930,602.374,51.23,16.58,3.0899,"","5/22/21-5/24/21","5/28/2021",0.0533,"Olivia",11.30157598,0.227001704,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"475","MW030",30,7,40,2,4,4,NA,NA,0,NA,"8/6/2020",2.3274,"yes",20200918,7604.083,174.14,60.61,2.8731,"","5/22/21-5/24/21","5/31/2021",0.3504,"Olivia ",21.70115011,0.150554267,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"476","MW030",30,20,41,4,5,1,NA,NA,0,NA,"8/8/2020",0.322,"yes",20201021,1061.556,69.29,22.65,3.0592,"","5/26/21-5/28/21","5/31/2021",0.0462,"Olivia ",22.9774026,0.143478261,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"477","MW030",30,4,9,1,4,3,NA,NA,0,NA,"8/6/2020",0.5204,"yes",20200913,2141.034,94.64,32.78,2.8871,"","6/1/21-6/3/21","6/3/2021",0.0803,"Olivia",26.66293898,0.154304381,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"478","MW030",30,21,26,4,5,5,NA,NA,0,NA,"8/8/2020",0.4067,"yes",20201024,1655.839,87,25.44,3.4198,"","5/22/21-5/24/21","5/28/2021",0.1108,"Olivia",14.94439531,0.272436686,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"479","MW030",30,21,1,3,2,2,NA,NA,0,NA,"8/8/2020",2.5943,"yes",20201022,7519.391,154.13,62.7,2.4582,"the leaf had noticeable herbivory","5/22/21-5/24/21","5/28/2021",0.3011,"Olivia",24.97306875,0.116062136,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"480","MW030",30,14,19,3,4,2,NA,NA,0,NA,"8/7/2020",0.29,"yes",20201006,1088.488,68.45,23.07,2.9671,"","5/15/21-5/17/21","5/25/2021",0.0412,"Samer",26.41961165,0.142068966,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"481","MW030",30,5,27,2,5,2,NA,NA,0,NA,"8/6/2020",2.1753,"yes",20200916,6896.053,133.66,65.15,2.0516," the leaf had noticeable herbivory","6/1/21-6/3/21","6/3/2021",0.3438,"Olivia",20.05832752,0.158047166,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"482","MW030",30,10,27,2,3,3,NA,NA,0,NA,"8/7/2020",0.8103,"yes",20200927,2146.022,85.14,35.43,2.403,"","5/15/21-5/17/21","5/20/2021",0.1089,"Olivia",19.70635445,0.134394669,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"483","MW030",30,17,43,4,3,2,NA,NA,0,NA,"",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"484","MW030",30,1,36,2,3,1,NA,NA,0,NA,"8/6/2020",0.1133,"yes",20200909,449.772,44.32,14.48,3.0608,"the leaf had noticeable herbivory","6/1/21-6/3/21","6/3/2021",0.0232,"Olivia",19.38672414,0.204766108,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"485","MW030",30,7,27,2,2,4,NA,NA,0,NA,"8/7/2020",2.0094,"yes",20200921,4994.821,118.48,54.33,2.1807,"","5/15/21-5/17/21","5/18/2021",0.3227,"Olivia",15.47821816,0.160595203,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"486","MW030",30,20,14,3,4,1,NA,NA,0,NA,"8/8/2020",0.8946,"yes",20201019,2433.333,100.75,36.32,2.774,"the leaf had noticeable herbivory","5/26/21-5/28/21","5/31/2021",0.1435,"Olivia ",16.95702439,0.160406886,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"487","MW030",30,1,44,2,4,5,NA,NA,0,NA,"8/6/2020",0.2497,"yes",20200909,1009.733,78.24,20.81,3.7597,"","6/1/21-6/3/21","6/3/2021",0.046,"Olivia",21.95071739,0.184221065,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"488","MW030",30,9,16,1,5,3,NA,NA,0,NA,"8/7/2020",1.0092,"yes",20200924,3717.384,108.94,47.47,2.2949,"","5/18/21-5/20/21","5/20/2021",0.1659,"Olivia",22.40737794,0.164387634,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"489","MW030",30,16,29,4,2,5,NA,NA,0,NA,"8/8/2020",1.1224,"yes",20201011,4285.705,125.68,48.34,2.5999,"","5/22/21-5/24/21","5/28/2021",0.1067,"Olivia",40.16593252,0.095064148,30,"AS043",43.71387,-79.505919,"North",11929.4361220938,11.9294361220938,"Urban",0.942832
"490","MW031",31,16,7,3,1,2,NA,NA,0,NA,"8/7/2020",2.2551,"yes",20201009,6721.762,137.27,68.52,2.0034,"","5/22/21-5/24/21","5/28/2021",0.2887,"Olivia",23.2828611,0.12802093,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"491","MW031",31,1,38,2,5,1,NA,NA,0,NA,"8/6/2020",1.0722,"yes",20200909,2472.055,86.14,39.73,2.1681,"","6/1/21-6/3/21","6/3/2021",0.1729,"Olivia",14.29759977,0.161257228,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"492","MW031",31,15,30,4,3,5,NA,NA,0,NA,"8/7/2020",0.9936,"yes",20201008,3604.291,109.85,43.74,2.5114,"","5/15/21-5/17/21","5/25/2021",0.1541,"Samer",23.38929916,0.155092593,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"493","MW031",31,3,34,2,1,3,NA,NA,0,NA,"8/6/2020",3.1077,"yes",20200912,7411.966,148.61,67.9,2.1887,"","6/1/21-6/3/21","6/3/2021",0.6349,"Olivia",11.67422586,0.204298999,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"494","MW031",31,18,38,4,4,1,NA,NA,0,NA,"8/8/2020",0.3841,"yes",20201016,1353.374,65.85,31.11,2.1167,"","5/15/21-5/17/21","5/20/2021",0.0735,"Olivia",18.4132517,0.191356418,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"495","MW031",31,16,34,4,2,4,NA,NA,0,NA,"8/8/2020",2.1278,"No",NA,NA,NA,NA,NA,"Forgot to photograph?","5/22/21-5/24/21","5/28/2021",0.3575,"Olivia",NA,0.168013911,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"496","MW031",31,10,23,1,3,3,NA,NA,0,NA,"8/7/2020",0.685,"yes",20200927,2493.74,93.5,35.67,2.6213,"","5/15/21-5/17/21","5/19/2021",0.1096,"Olivia",22.75310219,0.16,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"497","MW031",31,1,31,2,1,1,NA,NA,0,NA,"8/6/2020",0.7826,"yes",20200909,1734.246,78.87,27.86,2.8309,"","6/1/21-6/3/21","6/3/2021",0.0734,"Olivia",23.6273297,0.093789931,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"498","MW031",31,21,3,3,1,4,NA,NA,0,NA,"8/8/2020",1.9892,"yes",20201022,5336.355,128.98,54.06,2.3859,"the leaf had noticeable herbivory","5/22/21-5/24/21","5/28/2021",0.2305,"Olivia",23.15121475,0.115875729,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"499","MW031",31,21,42,4,2,5,NA,NA,0,NA,"8/8/2020",0.0712,"yes",20201024,319.194,39.95,10.78,3.7059,"","5/22/21-5/24/21","5/28/2021",0.0162,"Olivia",19.70333333,0.22752809,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"500","MW031",31,10,20,1,2,1,NA,NA,0,NA,"8/7/2020",1.9852,"yes",20200927,5630.525,132.76,56.22,2.3614,"","5/3/2021-5/5/2021","5/5/2021",0.2955,"Sophie",19.05423012,0.148851501,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"501","MW031",31,3,16,1,2,2,NA,NA,0,NA,"8/6/2020",1.3612,"yes",20200910,3645.025,116.87,42.2,2.7694,"","6/1/21-6/3/21","6/3/2021",0.272,"Olivia",13.40082721,0.199823685,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"502","MW031",31,2,23,1,4,2,NA,NA,0,NA,"8/6/2020",1.2872,"yes",20200910,5221.7,97.34,30.23,3.22,"","6/1/21-6/3/21","6/3/2021",0.1985,"Olivia",26.30579345,0.15421069,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"503","MW031",31,14,24,3,4,4,NA,NA,0,NA,"8/7/2020",1.3089,"yes",20201006,5538.89,115.12,64.18,1.7937,"really folded","5/18/21-5/20/21","5/20/2021",0.2026,"Olivia",27.33904245,0.154786462,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"504","MW031",31,20,26,4,4,5,NA,NA,0,NA,"8/8/2020",1.6654,"yes",20201020,4810.539,129.84,49.36,2.6305,"","5/26/21-5/28/21","6.1.21",0.2066,"Olivia",23.28431268,0.124054281,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"505","MW031",31,14,20,3,4,3,NA,NA,0,NA,"8/7/2020",1.4862,"yes",20201006,5958.74,145.73,55.4,2.6305,"","5/15/21-5/17/21","5/28/2021",0.2074,"Olivia",28.73066538,0.139550532,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"506","MW031",31,1,30,2,3,4,NA,NA,1,NA,"8/6/2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"507","MW031",31,10,45,4,3,2,NA,NA,0,NA,"8/7/2020",0.3528,"yes",20200926,886.674,67.78,18.25,3.714,"","5/15/21-5/17/21","5/19/2021",0.0886,"Olivia",10.00760722,0.251133787,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"508","MW031",31,15,6,3,2,3,NA,NA,0,NA,"8/7/2020",0.7284,"yes",20201007,1825.493,84.75,29.89,2.8354,"","5/15/21-5/17/21","5/25/2021",0.1396,"Samer",13.07659742,0.191652938,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"509","MW031",31,11,46,4,1,5,NA,NA,0,NA,"8/7/2020",3.2042,"yes",20200926,7442.804,160.13,61.89,2.5873,"","5/22/21-5/24/21","5/28/2021",0.4816,"Olivia",15.45432724,0.150302728,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"510","MW031",31,19,2,3,3,1,NA,NA,0,NA,"8/8/2020",1.1766,"yes",20201017,3687.802,108.76,46.35,2.3465,"","5/26/21-5/28/21","6.1.21",0.1917,"Olivia",19.23736046,0.162927078,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"511","MW031",31,10,29,2,5,2,NA,NA,0,NA,"8/7/2020",0.9533,"yes",20200927,2508.783,96.12,35.71,2.6917,"","5/15/21-5/17/21","5/19/2021",0.1468,"Olivia",17.08980245,0.153991398,31,"AS044",43.713092,-79.515599,"North",12549.9941861896,12.5499941861896,"Urban",1.87618
"512","MW032",32,4,27,2,1,2,NA,NA,0,NA,"8/6/2020",1.1879,"yes",20200914,3407.203,104.38,44.64,2.3383,"","6/1/21-6/3/21","6/3/2021",0.1946,"Olivia",17.50875128,0.163818503,32,"AS045",43.66963,-79.498027,"South",9547.46298971845,9.54746298971845,"Urban",1.9821
"513","MW032",32,12,8,3,1,1,NA,NA,0,NA,"8/7/2020",1.145,"yes",20200930,3510.439,117.4,39.1,3.0026,"","5/22/21-5/24/21","5/31/2021",0.1466,"Olivia ",23.94569577,0.128034935,32,"AS045",43.66963,-79.498027,"South",9547.46298971845,9.54746298971845,"Urban",1.9821
"514","MW032",32,5,5,1,1,3,NA,NA,0,NA,"8/6/2020",1.399,"yes",20200915,3862.55,124.69,43.56,2.8625,"","6/1/21-6/3/21","6/3/2021",0.1976,"Olivia",19.54731781,0.141243746,32,"AS045",43.66963,-79.498027,"South",9547.46298971845,9.54746298971845,"Urban",1.9821
"515","MW032",32,10,43,4,1,4,NA,NA,1,NA,"",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,"AS045",43.66963,-79.498027,"South",9547.46298971845,9.54746298971845,"Urban",1.9821
"516","MW035",35,13,6,3,5,5,NA,NA,0,NA,"8/7/2020",0.1258,"yes",20201003,559.717,58.4,13.39,4.3615,"","5/18/21-5/20/21","5/20/2021",0.0143,"Olivia",39.14104895,0.113672496,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"517","MW035",35,7,22,1,4,4,NA,NA,0,NA,"8/7/2020",0.5423,"yes",20200919,1790.115,90.8,24.93,3.6422,"","5/15/21-5/17/21","5/18/2021",0.1578,"Olivia",11.34420152,0.290982851,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"518","MW035",35,21,24,3,5,4,NA,NA,0,NA,"8/8/2020",0.373,"yes",20201024,1083.665,68.55,23.21,2.9535,"","5/22/21-5/24/21","5/28/2021",0.032,"Olivia",33.86453125,0.085790885,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"519","MW035",35,14,16,3,2,5,NA,NA,0,NA,"8/7/2020",2.3303,"yes",20201006,6003.987,132.07,61.7,2.1405," the leaf had noticeable herbivory","5/15/21-5/17/21","5/28/2021",0.3032,"Olivia",19.80206794,0.130112003,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"520","MW035",35,11,7,1,5,3,NA,NA,0,NA,"8/7/2020",1.3758,"yes",20200928,3103.453,105.18,42.04,2.5019,"folded","5/22/21-5/24/21","5/28/2021",0.2289,"Olivia",13.55811708,0.166375927,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"521","MW035",35,7,21,1,3,2,NA,NA,0,NA,"8/7/2020",2.0033,"yes",20200919,6049.671,137.08,58.95,2.3254,"","5/15/21-5/17/21","5/18/2021",0.365,"Olivia",16.5744411,0.182199371,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"522","MW035",35,13,34,4,2,4,NA,NA,0,NA,"8/7/2020",0.0534,"yes",20201005,271.07,33.51,11.27,2.9734,"","5/15/21-5/17/21","5/25/2021",0.0087,"Olivia",31.15747126,0.162921348,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"523","MW035",35,12,33,4,5,2,NA,NA,0,NA,"8/7/2020",1.583,"yes",20201001,5632.018,141.15,52.38,2.6947,"","5/22/21-5/24/21","5/31/2021",0.1048,"Olivia ",53.74062977,0.066203411,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"524","MW035",35,11,32,4,4,3,NA,NA,0,NA,"8/7/2020",0.507,"yes",20200930,1342.38,85.75,20.44,4.1952,"","5/22/21-5/24/21","5/28/2021",0.0969,"Olivia",13.85325077,0.19112426,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"525","MW035",35,20,46,4,3,4,NA,NA,0,NA,"8/8/2020",1.1226,"yes",20201021,4151.902,126.67,42.57,2.9756,"","5/26/21-5/28/21","5/31/2021",0.1368,"Olivia ",30.35016082,0.121859968,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"526","MW035",35,8,29,2,3,5,NA,NA,0,NA,"8/7/2020",0.8939,"yes",20200922,2574.002,101.85,33.09,3.078,"","5/15/21-5/17/21","5/18/2021",0.161,"Olivia",15.98759006,0.180109632,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"527","MW035",35,18,36,4,2,3,NA,NA,0,NA,"8/8/2020",0.6342,"yes",20201016,1943.1,82.88,31.61,2.622,"","5/15/21-5/17/21","5/20/2021",0.0846,"Olivia",22.96808511,0.133396405,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"528","MW035",35,14,46,4,5,1,NA,NA,0,NA,"8/7/2020",0.1162,"yes",20201009,456.512,53.71,11.46,4.6867,"","5/15/21-5/17/21","5/19/2021",0.0499,"Olivia",9.148537074,0.429432014,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"529","MW035",35,9,29,2,4,1,NA,NA,0,NA,"8/7/2020",3.4969,"yes",20200925,8629.83,159.58,73.89,2.1597,"","5/18/21-5/20/21","5/20/2021",0.4809,"Olivia",17.94516532,0.137521805,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"530","MW035",35,11,45,4,3,3,NA,NA,0,NA,"8/7/2020",0.5974,"yes",20200926,1608.353,79.32,28.02,2.8308,"","5/22/21-5/24/21","5/28/2021",0.0788,"Olivia",20.41057107,0.131904921,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"531","MW035",35,9,43,2,2,2,NA,NA,0,NA,"8/7/2020",0.4107,"yes",20200926,1140.768,69.37,23.23,2.9862,"","5/3/2021-5/5/2021","5/5/2021",0.062,"Sophie",18.39948387,0.150961773,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"532","MW035",35,2,14,1,2,1,NA,NA,0,NA,"8/6/2020",0.7322,"yes",20200910,2404.038,85.61,38.87,2.2025,"","6/1/21-6/3/21","6/3/2021",0.1192,"Olivia",20.16810403,0.16279705,35,"AS048",43.349551,-80.098407,"Rural",67250.0474239397,67.2500474239397,"Rural",-3.55182
"533","MW036",36,16,8,3,5,1,NA,NA,0,NA,"8/8/2020",1.2265,"yes",20201010,3819.554,112.77,45.1,2.5004,"","5/22/21-5/24/21","5/28/2021",0.2085,"Olivia",18.31920384,0.169995923,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"534","MW036",36,6,14,1,2,5,NA,NA,0,NA,"8/6/2020",0.4128,"yes",20200917,1002.892,66.66,21.22,3.1414,"","5/22/21-5/24/21","5/28/2021",0.0739,"Olivia",13.57093369,0.179021318,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"535","MW036",36,6,1,1,4,4,NA,NA,0,NA,"8/6/2020",0.221,"yes",20200917,648.116,54.33,16.71,3.2513,"","5/22/21-5/24/21","5/31/2021",0.049,"Olivia ",13.22685714,0.221719457,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"536","MW036",36,3,20,1,2,2,NA,NA,0,NA,"8/6/2020",1.4704,"yes",20200911,4118.944,116.26,46.21,2.5159,"","6/1/21-6/3/21","6/3/2021",0.2539,"Olivia",16.22270185,0.172674102,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"537","MW036",36,20,29,4,2,3,NA,NA,0,NA,"8/8/2020",3.6786,"yes",20201021,8429.468,133.91,82.89,1.6155,"the leaf had noticeable herbivory","6/1/21-6/3/21","6/3/2021",0.4762,"Olivia",17.70152877,0.129451422,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"538","MW036",36,20,9,3,5,4,NA,NA,0,NA,"8/8/2020",1.4159,"yes",20201019,3569.916,100.86,47,2.146,"","5/26/21-5/28/21","5/31/2021",0.1735,"Olivia ",20.57588473,0.122536902,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"539","MW036",36,12,18,3,5,2,NA,NA,0,NA,"8/7/2020",0.2954,"yes",20201001,769.676,62.26,18.26,3.4096,"","5/22/21-5/24/21","5/31/2021",0.0407,"Olivia ",18.91095823,0.137779282,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"540","MW036",36,4,15,1,2,1,NA,NA,0,NA,"8/6/2020",0.7,"yes",20200913,2084.574,88.54,38.28,2.313,"","6/1/21-6/3/21","6/3/2021",0.1192,"Olivia",17.48803691,0.170285714,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"541","MW036",36,1,43,2,3,3,NA,NA,0,NA,"8/6/2020",1.0057,"yes",20200909,3257.98,98.22,39.52,2.4853,"","6/1/21-6/3/21","6/3/2021",0.1974,"Olivia",16.50445795,0.196281197,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"542","MW036",36,4,37,2,5,3,NA,NA,0,NA,"8/6/2020",0.7925,"yes",20200914,2485.804,92.27,39.16,2.3562,"","6/1/21-6/3/21","6/3/2021",0.1243,"Olivia",19.99842317,0.156845426,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"543","MW036",36,5,43,2,3,4,NA,NA,0,NA,"8/6/2020",1.8982,"yes",20200915,5062.944,126.7,52.22,2.4263,"","6/1/21-6/3/21","6/3/2021",0.3514,"Olivia",14.4079226,0.185122748,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"544","MW036",36,9,30,2,4,1,NA,NA,0,NA,"8/7/2020",1.4521,"yes",20200925,4689.656,125.84,48.17,2.6124," the leaf had noticeable herbivory","5/18/21-5/20/21","5/20/2021",0.1673,"Olivia",28.03141662,0.115212451,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"545","MW036",36,3,32,2,3,5,NA,NA,1,NA,"8/6/2020",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
"546","MW036",36,11,11,1,1,2,NA,NA,0,NA,"8/7/2020",1.3344,"yes",20200928,2975.05,104.96,34.89,3.0083,"","5/22/21-5/24/21","5/28/2021",0.1873,"Olivia",15.88387613,0.14036271,36,"AS049",43.321018,-80.049313,"Rural",65630.649050805,65.630649050805,"Rural",-3.25583
