"","Pop_ID","Population","Row","Column","Block","Family","Replicate","Dead_June","Comment_June","Dead_Sept","Comment_Sept","dead_2020","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_Rur","Urb_score.x","Urb_score.y"
"110","MW005",5,17,44,4,4,2,"0","",0,"",0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,-2.80108
"111","MW005",5,7,17,1,2,4,"0","",0,"",0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,-2.80108
"112","MW005",5,9,44,2,2,3,"0","",0,"",0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,-2.80108
"113","MW005",5,20,19,3,3,1,"0","",0,"",0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,-2.80108
"114","MW005",5,1,29,2,2,2,"0","",0,"",0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,-2.80108
"115","MW006",6,9,37,2,4,4,"0","",0,"",0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,-0.431062
"116","MW006",6,11,40,4,3,4,"1","",1,"",1,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,-0.431062
"117","MW006",6,1,46,2,2,4,"0","",0,"",0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,-0.431062
"118","MW006",6,14,27,4,5,2,"0","",0,"",0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,-0.431062
"119","MW006",6,2,2,1,2,5,"0","",0,"",0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,-0.431062
"120","MW006",6,2,18,1,4,2,"0","",0,"",0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,-0.431062
"121","MW006",6,5,30,2,5,4,"0","",0,"",0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,-0.431062
"122","MW006",6,19,17,3,3,3,"0","",0,"",0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,-0.431062
