"","Pop_ID","Population","Row","Column","Block","Family","Replicate","Alive","Herbivory","Date","Surveyor","Comment","X","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_Rur","Urb_score"
"293","MW015",15,16,10,3,5,3,1,"2,20,1,0,3","8/24/2021","Sophie",NA,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"294","MW015",15,1,17,1,5,5,1,"0,0,0,0,04","8/27/2021","Sophie",NA,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"295","MW015",15,10,41,4,2,1,1,"8,0,2,0,1","8/25/2021","Sophie",NA,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"296","MW015",15,19,45,4,3,2,1,"25,38,4,94,96","8/23/2021","Sophie",NA,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"297","MW015",15,8,15,1,1,5,1,"0,10,0,8,0","8/26/2021","Sophie",NA,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"298","MW015",15,4,25,2,2,5,1,"46,0,0,24,30","8/27/2021","Sophie",NA,15,"AS028",43.661177,-79.500382,"South",9637.37613958796,9.63737613958796,"Urban",0.148848
"299","MW016",16,3,25,2,3,4,0,NA,"8/27/2021","Sophie",NA,16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"300","MW016",16,11,41,4,1,1,0,NA,"8/25/2021","Sophie",NA,16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"301","MW016",16,21,5,3,3,1,0,NA,"8/23/2021","Sophie",NA,16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"302","MW016",16,7,41,2,3,5,1,"2,0,2,0,0","8/26/2021","Sophie",NA,16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"303","MW016",16,10,32,2,1,2,0,NA,"8/25/2021","Sophie",NA,16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"304","MW016",16,17,36,4,3,2,0,NA,"8/23/2021","Sophie",NA,16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"305","MW016",16,8,21,1,2,1,0,NA,"8/26/2021","Sophie",NA,16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"306","MW016",16,17,24,3,1,3,0,NA,"8/23/2021","Sophie",NA,16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"307","MW016",16,21,8,3,1,5,0,NA,"8/23/2021","Sophie",NA,16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"308","MW016",16,10,11,1,3,3,1,"0,3,3,5,2","8/25/2021","Sophie",NA,16,"AS029",43.711948,-79.535894,"North",13928.7929727584,13.9287929727584,"Urban",0.113649
"309","MW017",17,3,18,1,1,1,1,"0,2,2,0,2","8/27/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"310","MW017",17,11,31,4,4,5,1,"3,1,0,0,4","8/25/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"311","MW017",17,12,24,4,3,4,1,"0,0,24,6,0","8/25/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"312","MW017",17,15,14,3,3,3,1,"0,0,0,0,02","8/24/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"313","MW017",17,13,13,3,1,2,0,NA,"8/24/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"314","MW017",17,14,38,4,1,5,1,"2,4,0,30,2","8/24/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"315","MW017",17,8,7,1,1,4,1,"4,28,0,1,3","8/26/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"316","MW017",17,8,35,2,4,2,1,"0,0,2,22,0","8/26/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"317","MW017",17,6,40,2,2,1,1,"0,0,2,0,1","8/26/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"318","MW017",17,4,13,1,4,4,0,NA,"8/27/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"319","MW017",17,5,29,2,1,3,1,"0,1,2,3,6","8/26/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"320","MW017",17,18,7,3,2,2,0,NA,"8/23/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"321","MW017",17,9,11,1,2,5,0,NA,"8/25/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"322","MW017",17,5,35,2,5,1,1,"1,52,2,2,34","8/26/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"323","MW017",17,10,17,1,5,3,1,"1,8,1,32,4","8/25/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"324","MW017",17,8,38,2,3,1,1,"18,5,2,0,32","8/26/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"325","MW017",17,15,7,3,4,3,1,"3,0,3,3,4","8/24/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"326","MW017",17,11,25,4,4,1,0,NA,"8/25/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"327","MW017",17,2,37,2,2,4,1,"0,2,1,2,0","8/27/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"328","MW017",17,9,41,2,3,5,1,"0,0,0,5,4","8/25/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"329","MW017",17,12,28,4,2,3,0,NA,"8/25/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"330","MW017",17,6,44,2,5,2,1,"3,0,4,0,8","8/26/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"331","MW017",17,6,37,2,3,2,1,"0,0,-,-,-","8/26/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"332","MW017",17,2,46,2,5,4,1,"0,2,0,1,0","8/27/2021","Sophie",NA,17,"AS030",43.501061,-79.844567,"Rural",41192.64328354,41.19264328354,"Rural",-0.230729
"333","MW018",18,4,45,2,5,2,1,"2,0,3,4,18","8/27/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"334","MW018",18,18,11,3,3,2,1,"0,0,0,1,68","8/23/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"335","MW018",18,19,12,3,3,4,1,"0,0,0,0,02","8/23/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"336","MW018",18,18,42,4,2,3,1,"1,6,50,20,5","8/23/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"337","MW018",18,17,26,4,1,5,1,"1,1,20,18,0","8/23/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"338","MW018",18,18,33,4,5,4,0,NA,"8/23/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"339","MW018",18,15,9,3,3,3,1,"0,0,4,4,3","8/24/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"340","MW018",18,1,37,2,1,2,1,"0,1,6,3,40","8/27/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"341","MW018",18,21,23,3,4,1,1,"5,2,3,3,1","8/23/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"342","MW018",18,2,20,1,5,1,1,"0,2,2,3,3","8/27/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"343","MW018",18,11,5,1,3,1,1,"6,-,-,-,-","8/25/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"344","MW018",18,16,44,4,3,5,1,"0,0,0,0,0","8/24/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"345","MW018",18,20,23,3,4,4,1,"0,1,1,0,1","8/23/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"346","MW018",18,6,32,2,2,1,1,"0,2,25,46,54","8/26/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"347","MW018",18,3,19,1,1,4,1,"0,0,0,0,01","8/27/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"348","MW018",18,21,27,4,2,2,1,"0,1,0,3,0","8/23/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"349","MW018",18,4,39,2,1,1,1,"5,4,1,4,1","8/27/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"350","MW018",18,16,33,4,2,5,1,"6,1,1,5,3","8/24/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"351","MW018",18,20,43,4,5,5,0,NA,"8/23/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"352","MW018",18,15,46,4,4,5,0,NA,"8/24/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"353","MW018",18,20,21,3,1,3,0,NA,"8/23/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"354","MW018",18,6,31,2,4,3,1,"5,4,2,0,1","8/26/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"355","MW018",18,20,30,4,4,2,1,"0,50,0,0,2","8/23/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"356","MW018",18,6,45,2,2,4,1,"6,3,44,0,20","8/26/2021","Sophie",NA,18,"AS031",43.484111,-79.837702,"Rural",41532.0035061599,41.5320035061599,"Rural",-0.0445896
"357","MW019",19,14,41,4,2,4,0,NA,"8/24/2021","Sophie",NA,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"358","MW019",19,6,19,1,5,2,1,"0,0,0,0,0","8/26/2021","Sophie",NA,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"359","MW019",19,14,29,4,1,2,1,"4,1,12,30,0","8/24/2021","Sophie",NA,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"360","MW019",19,12,43,4,1,5,0,NA,"8/25/2021","Sophie",NA,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"361","MW019",19,1,35,2,3,2,1,"0,8,1,3,0","8/27/2021","Sophie",NA,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"362","MW019",19,14,9,3,3,4,1,"23,2,2,3,18","8/24/2021","Sophie",NA,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"363","MW019",19,19,41,4,2,5,1,"32,16,26,1,2","8/23/2021","Sophie",NA,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"364","MW019",19,21,35,4,5,4,0,NA,"8/23/2021","Sophie",NA,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"365","MW019",19,3,46,2,1,1,1,"3,2,54,2,54","8/27/2021","Sophie",NA,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"366","MW019",19,20,6,3,5,3,1,"0,0,3,2,1","8/23/2021","Sophie",NA,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"367","MW019",19,7,13,1,2,2,1,"14,0,0,0,10","8/26/2021","Sophie",NA,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"368","MW019",19,5,3,1,3,5,1,"1,0,1,23,3","8/26/2021","Sophie",NA,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"369","MW019",19,17,41,4,2,3,0,NA,"8/23/2021","Sophie",NA,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"370","MW019",19,20,27,4,3,3,0,NA,"8/23/2021","Sophie",NA,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"371","MW019",19,19,13,3,2,1,1,"0,0,0,0,03","8/23/2021","Sophie",NA,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"372","MW019",19,13,21,3,3,1,1,"0,3,3,1,0","8/24/2021","Sophie",NA,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"373","MW019",19,16,30,4,1,4,1,"0,0,0,0,0","8/24/2021","Sophie",NA,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"374","MW019",19,13,42,4,5,5,0,NA,"8/24/2021","Sophie",NA,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"375","MW019",19,7,39,2,5,3,1,"2,2,0,0,1","8/26/2021","Sophie",NA,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"376","MW019",19,13,45,4,5,1,0,NA,"8/24/2021","Sophie",NA,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"377","MW019",19,16,25,3,1,3,1,"0,0,0,3,3","8/24/2021","Sophie",NA,19,"AS032",43.41401,-79.953028,"Rural",53473.1891361251,53.4731891361251,"Rural",-3.44897
"378","MW020",20,15,43,4,5,2,1,"0,0,8,0,0","8/24/2021","Sophie",NA,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"379","MW020",20,16,42,4,5,3,0,NA,"8/24/2021","Sophie",NA,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"380","MW020",20,14,44,4,2,1,0,NA,"8/24/2021","Sophie",NA,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"381","MW020",20,4,35,2,3,2,0,NA,"8/27/2021","Sophie",NA,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"382","MW020",20,18,44,4,3,1,1,"3,3,0,0,0","8/23/2021","Sophie",NA,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"383","MW020",20,19,44,4,3,3,0,NA,"8/23/2021","Sophie",NA,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"384","MW020",20,15,19,3,3,4,0,NA,"8/24/2021","Sophie",NA,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"385","MW020",20,9,18,1,1,2,0,NA,"8/25/2021","Sophie",NA,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"386","MW020",20,8,12,1,5,1,1,"1,1,0,5,22","8/26/2021","Sophie",NA,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"387","MW020",20,13,7,3,2,2,0,NA,"8/24/2021","Sophie",NA,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"388","MW020",20,18,29,4,1,1,1,"1,1,0,2,3","8/23/2021","Sophie",NA,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"389","MW020",20,13,20,3,5,5,1,"3,2,2,1,2","8/24/2021","Sophie",NA,20,"AS033",43.387612,-79.959232,"Rural",55443.5483441203,55.4435483441203,"Rural",-3.34998
"390","MW021",21,18,34,4,1,1,1,"1,18,1,2,2","8/23/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"391","MW021",21,3,33,2,2,5,1,"0,0,2,3,5","8/27/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"392","MW021",21,5,19,1,3,5,1,"2,0,5,5,1","8/26/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"393","MW021",21,4,1,1,4,1,1,"0,0,0,0,06","8/27/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"394","MW021",21,18,30,4,1,5,1,"0,14,2,1,0","8/23/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"395","MW021",21,12,45,4,5,5,0,NA,"8/25/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"396","MW021",21,19,39,4,2,4,1,"1,4,68,62,3","8/23/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"397","MW021",21,4,6,1,2,3,1,"0,0,0,0,01","8/27/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"398","MW021",21,6,9,1,4,4,1,"60,0,0,3,4","8/26/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"399","MW021",21,12,22,1,4,3,1,"2,1,5,14,0","8/25/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"400","MW021",21,12,46,4,5,4,1,"0,4,0,48,6","8/25/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"401","MW021",21,16,6,3,3,2,1,"2,2,0,0,3","8/24/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"402","MW021",21,15,18,3,2,1,1,"1,12,22,10,3","8/24/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"403","MW021",21,20,10,3,5,2,1,"50,22,96,96,88","8/23/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"404","MW021",21,8,33,2,1,2,1,"2,0,1,0,0","8/26/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"405","MW021",21,8,4,1,5,1,1,"0,1,0,0,2","8/26/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"406","MW021",21,14,3,3,1,3,1,"1,1,2,0,6","8/24/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"407","MW021",21,2,9,1,3,4,1,"27,0,0,3,1","8/27/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"408","MW021",21,6,23,2,2,2,1,"20,0,46,48,0","8/26/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"409","MW021",21,14,7,3,1,4,1,"4,0,1,1,2","8/24/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"410","MW021",21,11,44,4,3,3,0,NA,"8/25/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"411","MW021",21,5,2,1,5,3,1,"20,4,2,14,24","8/26/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"412","MW021",21,14,2,3,4,5,1,"1,0,2,0,0","8/24/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"413","MW021",21,16,9,3,4,2,1,"0,0,0,0,0","8/24/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"414","MW021",21,5,13,1,3,1,1,"1,2,4,8,1","8/26/2021","Sophie",NA,21,"AS034",43.399222,-79.930576,"Rural",52795.3944398004,52.7953944398004,"Rural",-3.55627
"415","MW023",23,12,21,3,1,1,0,NA,"8/25/2021","Sophie",NA,23,"AS036",43.371308,-79.981819,"Rural",57965.848752526,57.965848752526,"Rural",-3.23351
"416","MW023",23,1,41,2,1,5,1,"0,1,2,0,2","8/27/2021","Sophie",NA,23,"AS036",43.371308,-79.981819,"Rural",57965.848752526,57.965848752526,"Rural",-3.23351
"417","MW023",23,10,16,1,1,4,1,"2,2,2,0,0","8/25/2021","Sophie",NA,23,"AS036",43.371308,-79.981819,"Rural",57965.848752526,57.965848752526,"Rural",-3.23351
"418","MW023",23,21,37,4,1,3,0,NA,"8/23/2021","Sophie",NA,23,"AS036",43.371308,-79.981819,"Rural",57965.848752526,57.965848752526,"Rural",-3.23351
"419","MW023",23,4,29,2,1,2,1,"3,2,3,2,2","8/27/2021","Sophie",NA,23,"AS036",43.371308,-79.981819,"Rural",57965.848752526,57.965848752526,"Rural",-3.23351
"420","MW023",23,5,12,1,1,5,1,"0,5,4,18,5","8/26/2021","Sophie",NA,23,"AS036",43.371308,-79.981819,"Rural",57965.848752526,57.965848752526,"Rural",-3.23351
"421","MW026",26,6,15,1,1,2,1,"18,6,2,5,4","8/26/2021","Sophie",NA,26,"AS039",43.719453,-79.445163,"North",8725.65115733648,8.72565115733648,"Urban",1.69829
"422","MW026",26,11,39,4,1,4,1,"0,0,0,0,02","8/25/2021","Sophie",NA,26,"AS039",43.719453,-79.445163,"North",8725.65115733648,8.72565115733648,"Urban",1.69829
"423","MW026",26,8,37,2,1,1,1,"12,0,2,0,2","8/26/2021","Sophie",NA,26,"AS039",43.719453,-79.445163,"North",8725.65115733648,8.72565115733648,"Urban",1.69829
"424","MW026",26,19,8,3,1,3,0,NA,"8/23/2021","Sophie",NA,26,"AS039",43.719453,-79.445163,"North",8725.65115733648,8.72565115733648,"Urban",1.69829
"425","MW026",26,17,38,4,1,5,0,NA,"8/23/2021","Sophie",NA,26,"AS039",43.719453,-79.445163,"North",8725.65115733648,8.72565115733648,"Urban",1.69829
"426","MW027",27,16,3,3,1,1,0,NA,"8/24/2021","Sophie",NA,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"427","MW027",27,21,40,4,1,3,0,NA,"8/23/2021","Sophie",NA,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"428","MW027",27,8,36,2,5,2,1,"1,2,1,6,4","8/26/2021","Sophie",NA,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"429","MW027",27,5,32,2,5,3,0,NA,"8/26/2021","Sophie",NA,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"430","MW027",27,9,4,1,4,1,1,"3,1,1,0,10","8/25/2021","Sophie",NA,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"431","MW027",27,15,20,3,3,1,0,NA,"8/24/2021","Sophie",NA,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"432","MW027",27,15,4,3,4,2,1,"10,3,2,1,4,12","8/24/2021","Sophie",NA,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"433","MW027",27,21,36,4,3,5,1,"3,3,4,2,0","8/23/2021","Sophie",NA,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"434","MW027",27,20,8,3,2,2,1,"0,50,0,10,96","8/23/2021","Sophie",NA,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"435","MW027",27,15,23,3,5,4,1,"2,3,6,2,3","8/24/2021","Sophie",NA,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"436","MW027",27,6,4,1,3,3,1,"0,1,2,1,2","8/26/2021","Sophie",NA,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"437","MW027",27,9,24,2,4,5,0,NA,"8/25/2021","Sophie",NA,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"438","MW027",27,13,44,4,3,2,1,"12,2,2,0,8","8/24/2021","Sophie",NA,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
"439","MW027",27,16,27,4,1,2,0,NA,"8/24/2021","Sophie",NA,27,"AS040",43.726466,-79.445593,"North",9384.80336002964,9.38480336002964,"Urban",0.822976
