"","Population","Row","Column","Block","Family","Replicate","Comment","Flowered","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_Rur","Urb_score","Pop_ID"
"960",4,19,4,3,2,5,NA,0,"AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"MW004"
"961",4,11,21,1,2,4,NA,0,"AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"MW004"
"962",4,16,18,3,5,5,NA,0,"AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"MW004"
"963",4,4,16,1,1,1,NA,0,"AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"MW004"
"964",4,6,42,2,3,4,NA,0,"AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"MW004"
"965",4,3,29,2,4,4,NA,0,"AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"MW004"
"966",4,7,12,1,4,2,NA,0,"AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"MW004"
"967",4,3,24,2,4,5,NA,0,"AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"MW004"
"968",4,18,9,3,4,3,NA,0,"AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"MW004"
"969",4,15,33,4,5,1,NA,0,"AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"MW004"
"970",4,2,35,2,1,2,NA,0,"AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"MW004"
"971",4,4,30,2,1,4,NA,0,"AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"MW004"
"972",4,16,20,3,2,3,NA,0,"AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"MW004"
"973",4,5,8,1,5,2,NA,0,"AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"MW004"
"974",4,4,33,2,3,2,NA,1,"AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"MW004"
"975",4,3,9,1,3,5,NA,0,"AS005",43.567334,-79.686386,"South",26539.6859866781,26.5396859866781,"Urban",-0.9282644,"MW004"
"976",5,1,29,2,2,2,NA,0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"977",5,7,18,1,3,2,NA,0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"978",5,16,12,3,2,1,NA,0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"979",5,17,44,4,4,2,NA,0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"980",5,14,34,4,4,3,NA,0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"981",5,18,1,3,1,2,NA,0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"982",5,20,28,4,2,5,NA,0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"983",5,10,42,4,4,4,NA,0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"984",5,18,32,4,3,3,NA,0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"985",5,10,34,2,5,2,NA,0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"986",5,7,32,2,1,4,NA,0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"987",5,6,27,2,5,3,NA,1,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"988",5,13,39,4,1,3,NA,0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"989",5,20,19,3,3,1,NA,0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"990",5,8,39,2,4,1,NA,0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"991",5,7,8,1,5,4,NA,0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"992",5,15,37,4,1,1,NA,1,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"993",5,14,45,4,1,5,NA,0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"994",5,17,29,4,5,1,NA,0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"995",5,9,44,2,2,3,NA,0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"996",5,16,17,3,4,5,NA,0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"997",5,10,24,2,3,5,NA,0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"998",5,17,35,4,3,4,NA,0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"999",5,9,14,1,5,5,NA,0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"1000",5,7,17,1,2,4,NA,0,"AS010",43.493329,-79.747541,"Rural",34691.9910922074,34.6919910922074,"Rural",-2.80108,"MW005"
"1001",6,4,12,1,4,5,NA,0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1002",6,20,17,3,1,5,NA,0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1003",6,7,2,1,2,3,NA,0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1004",6,11,40,4,3,4,NA,0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1005",6,5,30,2,5,4,NA,0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1006",6,6,18,1,2,1,NA,0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1007",6,4,31,2,3,1,NA,0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1008",6,21,22,3,5,1,NA,0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1009",6,13,35,4,5,3,NA,0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1010",6,2,2,1,2,5,NA,0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1011",6,2,18,1,4,2,NA,0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1012",6,17,1,3,4,3,NA,0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1013",6,18,27,4,3,2,NA,0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1014",6,14,27,4,5,2,NA,1,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1015",6,19,17,3,3,3,NA,0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1016",6,19,23,3,1,4,NA,0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1017",6,9,37,2,4,4,NA,0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1018",6,1,46,2,2,4,NA,0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1019",6,8,27,2,3,5,NA,0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1020",6,21,30,4,4,1,NA,0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1021",6,18,35,4,5,5,NA,0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1022",6,12,27,4,1,2,NA,0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1023",6,2,38,2,1,3,NA,0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1024",6,12,23,1,1,1,NA,0,"AS014",43.438669,-79.780878,"Rural",40355.1125073074,40.3551125073074,"Rural",-0.431062,"MW006"
"1025",7,3,21,1,3,1,NA,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1026",7,8,9,1,3,2,NA,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1027",7,16,16,3,5,4,NA,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1028",7,15,22,3,4,1,NA,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1029",7,1,19,1,2,2,NA,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1030",7,7,15,1,4,4,NA,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1031",7,18,19,3,4,5,NA,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1032",7,7,3,1,1,3,NA,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1033",7,12,9,3,2,4,NA,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1034",7,13,30,4,5,1,NA,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1035",7,21,34,4,1,4,NA,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1036",7,17,37,4,2,5,NA,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1037",7,6,46,2,4,3,NA,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1038",7,9,28,2,3,5,NA,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1039",7,14,8,3,1,5,NA,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1040",7,8,28,2,1,2,NA,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1041",7,19,30,4,2,1,NA,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1042",7,4,36,2,5,5,NA,1,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1043",7,6,12,1,5,2,NA,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1044",7,9,20,1,3,3,NA,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1045",7,1,39,2,4,2,NA,1,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1046",7,12,1,3,1,1,NA,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1047",7,10,7,1,3,4,NA,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1048",7,7,24,2,2,3,NA,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1049",7,6,8,1,5,3,NA,0,"AS017",43.434493,-79.904435,"Rural",48930.8160490192,48.9308160490192,"Rural",-3.0900825,"MW007"
"1050",8,3,17,1,2,5,NA,0,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1051",8,1,40,2,1,4,NA,0,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1052",8,4,20,1,1,1,NA,0,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1053",8,21,2,3,3,1,NA,0,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1054",8,21,7,3,2,4,NA,0,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1055",8,20,24,3,3,4,NA,0,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1056",8,17,5,3,1,3,NA,0,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1057",8,12,17,3,1,2,NA,0,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1058",8,19,26,4,1,5,NA,0,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1059",8,7,28,2,2,2,NA,0,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1060",8,5,37,2,3,3,NA,0,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1061",8,15,10,3,3,2,NA,0,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1062",8,21,28,4,2,3,NA,0,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1063",8,5,6,1,3,5,NA,1,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1064",8,17,2,3,2,1,NA,0,"AS021",43.457451,-79.866815,"Rural",45019.0640911002,45.0190640911002,"Rural",-1.67951,"MW008"
"1065",9,10,19,1,2,4,NA,0,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"MW009"
"1066",9,5,20,1,1,5,NA,0,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"MW009"
"1067",9,12,7,3,1,4,NA,0,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"MW009"
"1068",9,11,22,1,1,2,NA,0,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"MW009"
"1069",9,8,1,1,2,1,NA,0,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"MW009"
"1070",9,3,4,1,2,2,NA,0,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"MW009"
"1071",9,15,40,4,1,1,NA,0,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"MW009"
"1072",9,19,42,4,2,3,NA,0,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"MW009"
"1073",9,2,19,1,1,3,NA,0,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"MW009"
"1074",9,13,38,4,2,5,NA,0,"AS022",43.516263,-79.77922,"Rural",35701.894221116,35.701894221116,"Rural",-2.37356,"MW009"
"1075",11,7,44,2,2,5,NA,0,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1076",11,5,7,1,1,2,NA,1,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1077",11,6,5,1,2,4,NA,0,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1078",11,20,20,3,2,2,NA,0,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1079",11,14,4,3,1,4,NA,0,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1080",11,8,11,1,4,5,NA,0,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1081",11,11,3,1,1,3,NA,1,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1082",11,17,13,3,2,1,NA,0,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1083",11,15,34,4,3,4,NA,0,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1084",11,13,28,4,1,1,NA,0,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1085",11,1,24,2,3,5,NA,0,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1086",11,21,45,4,3,3,NA,0,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1087",11,18,17,3,1,5,NA,1,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1088",11,11,4,1,3,2,NA,0,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1089",11,19,36,4,4,1,NA,0,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1090",11,13,24,3,2,3,NA,0,"AS024",43.589594,-79.638468,"South",22044.809923962,22.044809923962,"Urban",2.10156,"MW011"
"1091",12,17,17,3,2,5,"Second inflor completely eaten except for corollas",1,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1092",12,13,41,4,1,3,NA,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1093",12,17,4,3,5,5,NA,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1094",12,3,1,1,5,1,NA,1,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1095",12,19,18,3,1,1,NA,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1096",12,11,28,4,2,1,NA,1,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1097",12,7,33,2,2,2,NA,1,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1098",12,17,28,4,4,3,NA,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1099",12,9,3,1,3,1,NA,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1100",12,14,32,4,2,3,NA,1,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1101",12,13,29,4,1,2,NA,1,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1102",12,16,46,4,3,5,NA,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1103",12,3,40,2,5,3,NA,1,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1104",12,21,41,4,3,3,NA,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1105",12,4,22,1,4,4,NA,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1106",12,5,25,2,5,2,NA,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1107",12,6,6,1,1,4,NA,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1108",12,4,3,1,4,1,NA,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1109",12,10,13,1,3,4,NA,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1110",12,7,25,2,2,4,NA,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1111",12,8,10,1,3,2,NA,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1112",12,6,30,2,5,4,NA,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1113",12,14,40,4,4,2,NA,0,"AS025",43.534585,-79.645432,"South",25268.1118797278,25.2681118797278,"Urban",0.4053,"MW012"
"1114",13,1,28,2,3,4,NA,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1115",13,8,5,1,5,4,NA,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1116",13,13,3,3,1,3,NA,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1117",13,13,12,3,3,3,NA,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1118",13,14,39,4,2,1,NA,1,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1119",13,5,22,1,1,4,NA,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1120",13,14,14,3,2,4,NA,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1121",13,7,42,2,3,1,NA,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1122",13,19,28,4,2,2,NA,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1123",13,12,41,4,1,2,NA,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1124",13,21,18,3,5,3,NA,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1125",13,1,33,2,1,5,NA,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1126",13,9,15,1,5,2,"NO POT",0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1127",13,17,25,3,1,1,NA,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1128",13,17,14,3,5,1,NA,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1129",13,14,33,4,3,5,NA,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1130",13,1,34,2,2,3,NA,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1131",13,3,5,1,5,5,NA,1,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1132",13,14,26,4,2,5,NA,0,"AS026",43.615384,-79.570454,"South",15936.9812417788,15.9369812417788,"Urban",2.12016,"MW013"
"1133",14,12,36,4,4,1,NA,0,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1134",14,13,18,3,5,5,NA,0,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1135",14,5,40,2,1,4,NA,0,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1136",14,21,16,3,2,4,NA,0,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1137",14,2,27,2,3,5,NA,0,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1138",14,2,6,1,5,2,NA,0,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1139",14,15,29,4,2,5,NA,0,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1140",14,6,33,2,1,1,NA,0,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1141",14,7,23,2,4,4,NA,0,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1142",14,2,10,1,2,2,NA,0,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1143",14,13,17,3,1,2,NA,0,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1144",14,10,25,2,1,3,NA,0,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1145",14,12,30,4,4,3,NA,0,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1146",14,8,16,1,3,2,NA,0,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1147",14,2,32,2,4,2,NA,0,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
"1148",14,15,15,3,3,3,NA,0,"AS027",43.648581,-79.521463,"South",11353.9911211033,11.3539911211033,"Urban",1.74833,"MW014"
